"","complnum","date","code1","offense_desc1","code2","offense_desc2","crimesuccess","crimelevel","jurisdic","loc_desc","premise_type","park","Latitude","Longitude","Lat_Lon","compl_year","compl_month","compl_day"
"98",217946649,"12/13/2017",105,"ROBBERY",386,"ROBBERY,PERSONAL ELECTRONIC DEVICE","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.82898688,-73.946667017,"(40.82898688, -73.946667017)","2017","12","12"
"99",472547526,"12/13/2017",341,"PETIT LARCENY",321,"LARCENY,PETIT FROM AUTO","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.769750133,-73.982119982,"(40.769750133, -73.982119982)","2017","12","11"
"100",506642776,"12/12/2017",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.828672713,-73.943989719,"(40.828672713, -73.943989719)","2017","12","12"
"101",191762317,"12/12/2017",344,"ASSAULT 3 & RELATED OFFENSES",113,"MENACING,UNCLASSIFIED","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","CHURCH",NA,40.721978958,-73.993334525,"(40.721978958, -73.993334525)","2017","12","12"
"102",360943407,"12/12/2017",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.809677443,-73.945945561,"(40.809677443, -73.945945561)","2017","12","12"
"103",241771752,"12/12/2017",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","DRUG STORE",NA,40.711746682,-74.000290013,"(40.711746682, -74.000290013)","2017","12","12"
"104",528824483,"12/12/2017",233,"SEX CRIMES",175,"SEXUAL ABUSE 3,2","COMPLETED","MISDEMEANOR","N.Y. TRANSIT POLICE",NA,"TRANSIT - NYC SUBWAY",NA,NA,NA,NA,"2017","12","12"
"105",505540789,"12/12/2017",106,"FELONY ASSAULT",109,"ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.790430506,-73.944050782,"(40.790430506, -73.944050782)","2017","12","12"
"106",481152087,"12/12/2017",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.790430506,-73.944050782,"(40.790430506, -73.944050782)","2017","12","12"
"107",242500333,"12/12/2017",106,"FELONY ASSAULT",109,"ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.807240696,-73.936306406,"(40.807240696, -73.936306406)","2017","12","12"
"108",753282216,"12/12/2017",109,"GRAND LARCENY",415,"LARCENY,GRAND FROM PERSON,PICK","COMPLETED","FELONY","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.777646786,-73.982370607,"(40.777646786, -73.982370607)","2017","12","12"
"109",496632035,"12/12/2017",109,"GRAND LARCENY",404,"LARCENY,GRAND FROM PERSON,PERSONAL ELECTRONIC DEVICE(SNATCH)","COMPLETED","FELONY","N.Y. POLICE DEPT",NA,"STREET",NA,40.756390078,-73.964325093,"(40.756390078, -73.964325093)","2017","12","12"
"110",872475876,"12/12/2017",114,"ARSON",263,"ARSON 2,3,4","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.854247144,-73.937165098,"(40.854247144, -73.937165098)","2017","12","12"
"111",663733576,"12/12/2017",341,"PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","PORT AUTHORITY","INSIDE","CHAIN STORE",NA,40.72046384,-74.006852204,"(40.72046384, -74.006852204)","2017","12","12"
"112",154383852,"12/12/2017",113,"FORGERY",729,"FORGERY,ETC.,UNCLASSIFIED-FELO","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","CHAIN STORE",NA,40.76187469,-73.966358084,"(40.76187469, -73.966358084)","2017","12","12"
"113",672654712,"12/12/2017",235,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSI","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.761667472,-73.986562194,"(40.761667472, -73.986562194)","2017","12","12"
"114",410344116,"12/12/2017",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","COMMERCIAL BUILDING",NA,40.75766554,-73.985776115,"(40.75766554, -73.985776115)","2017","12","12"
"115",712808497,"12/12/2017",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","COMMERCIAL BUILDING",NA,40.75766554,-73.985776115,"(40.75766554, -73.985776115)","2017","12","12"
"116",279173907,"12/12/2017",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.810772767,-73.95259159,"(40.810772767, -73.95259159)","2017","12","12"
"117",832646147,"12/12/2017",235,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSI","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.759738401,-73.99168473,"(40.759738401, -73.99168473)","2017","12","12"
"118",360577742,"12/12/2017",348,"VEHICLE AND TRAFFIC LAWS",916,"LEAVING SCENE-ACCIDENT-PERSONA","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.860535178,-73.919379804,"(40.860535178, -73.919379804)","2017","12","12"
"119",486498932,"12/12/2017",351,"CRIMINAL MISCHIEF & RELATED OF",259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","DRUG STORE",NA,40.788031449,-73.974769848,"(40.788031449, -73.974769848)","2017","12","12"
"120",114661926,"12/12/2017",358,"OFFENSES INVOLVING FRAUD",705,"FORGERY,ETC.-MISD.","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.823179386,-73.941671101,"(40.823179386, -73.941671101)","2017","12","12"
"121",388153009,"12/12/2017",358,"OFFENSES INVOLVING FRAUD",705,"FORGERY,ETC.-MISD.","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.75766554,-73.985776115,"(40.75766554, -73.985776115)","2017","12","12"
"122",966620194,"12/12/2017",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","PUBLIC BUILDING",NA,40.749706466,-73.993425589,"(40.749706466, -73.993425589)","2017","12","12"
"123",466734951,"12/12/2017",116,"SEX CRIMES",596,"OBSCENE MATERIAL - UNDER 17 YE","COMPLETED","FELONY","N.Y. POLICE DEPT","FRONT OF","STREET",NA,NA,NA,NA,"2017","12","12"
"124",166172954,"12/12/2017",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","OTHER","FRONT OF","RESIDENCE-HOUSE",NA,40.787874599,-73.928181646,"(40.787874599, -73.928181646)","2017","12","12"
"125",851049701,"12/12/2017",109,"GRAND LARCENY",443,"LARCENY,GRAND OF BICYCLE","COMPLETED","FELONY","N.Y. POLICE DEPT",NA,"STREET",NA,40.756576344,-73.990277414,"(40.756576344, -73.990277414)","2017","12","12"
"126",955713425,"12/12/2017",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","CLOTHING/BOUTIQUE",NA,40.757624357,-73.985682275,"(40.757624357, -73.985682275)","2017","12","12"
"127",655374737,"12/12/2017",341,"PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.724200154,-73.977225643,"(40.724200154, -73.977225643)","2017","12","12"
"128",244078112,"12/12/2017",235,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.811986508,-73.947576544,"(40.811986508, -73.947576544)","2017","12","12"
"129",371102986,"12/12/2017",113,"FORGERY",729,"FORGERY,ETC.,UNCLASSIFIED-FELO","COMPLETED","FELONY","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.750021973,-73.991339463,"(40.750021973, -73.991339463)","2017","12","12"
"130",774301788,"12/12/2017",235,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSI","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.748616987,-74.000420103,"(40.748616987, -74.000420103)","2017","12","12"
"131",923692335,"12/12/2017",109,"GRAND LARCENY",424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.709469964,-74.017361769,"(40.709469964, -74.017361769)","2017","12","12"
"132",620116063,"12/12/2017",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","STREET",NA,40.704494435,-74.011564514,"(40.704494435, -74.011564514)","2017","12","12"
"133",650517067,"12/12/2017",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","COMMERCIAL BUILDING",NA,40.704494435,-74.011564514,"(40.704494435, -74.011564514)","2017","12","12"
"134",999252575,"12/12/2017",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.759057056,-73.985223541,"(40.759057056, -73.985223541)","2017","12","12"
"135",511907428,"12/12/2017",578,"HARRASSMENT 2",637,"HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","N.Y. POLICE DEPT",NA,"BUS (NYC TRANSIT)",NA,40.805744391,-73.94064607,"(40.805744391, -73.94064607)","2017","12","12"
"136",891871305,"12/12/2017",109,"GRAND LARCENY",443,"LARCENY,GRAND OF BICYCLE","COMPLETED","FELONY","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.73883974,-73.989861409,"(40.73883974, -73.989861409)","2017","12","12"
"137",734952220,"12/12/2017",341,"PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","CLOTHING/BOUTIQUE",NA,40.808374136,-73.946885823,"(40.808374136, -73.946885823)","2017","12","12"
"138",294370929,"12/12/2017",578,"HARRASSMENT 2",637,"HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","N.Y. TRANSIT POLICE",NA,"TRANSIT - NYC SUBWAY",NA,40.737203099,-73.983272598,"(40.737203099, -73.983272598)","2017","12","12"
"139",975802402,"12/12/2017",117,"DANGEROUS DRUGS",500,"CONTROLLED SUBSTANCE,POSSESS.","COMPLETED","FELONY","N.Y. POLICE DEPT",NA,"STREET",NA,40.790913831,-73.939131678,"(40.790913831, -73.939131678)","2017","12","12"
"140",821749444,"12/12/2017",109,"GRAND LARCENY",433,"LARCENY,GRAND FROM STORE-SHOPL","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","DRUG STORE",NA,40.76399359,-73.977443073,"(40.76399359, -73.977443073)","2017","12","12"
"141",810218560,"12/12/2017",109,"GRAND LARCENY",411,"LARCENY,GRAND FROM EATERY, UNATTENDED","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","RESTAURANT/DINER",NA,40.794365682,-73.972131006,"(40.794365682, -73.972131006)","2017","12","12"
"142",467342633,"12/12/2017",105,"ROBBERY",386,"ROBBERY,PERSONAL ELECTRONIC DEVICE","COMPLETED","FELONY","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.864468978,-73.920307802,"(40.864468978, -73.920307802)","2017","12","12"
"143",957283068,"12/12/2017",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","DRUG STORE",NA,40.733520799,-74.003533941,"(40.733520799, -74.003533941)","2017","12","12"
"144",408168687,"12/12/2017",235,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.752862899,-73.992981332,"(40.752862899, -73.992981332)","2017","12","12"
"145",264227690,"12/12/2017",126,"MISCELLANEOUS PENAL LAW",760,"BRIBERY,PUBLIC ADMINISTRATION","COMPLETED","FELONY","N.Y. HOUSING POLICE","FRONT OF","RESIDENCE - PUBLIC HOUSING",NA,40.803268824,-73.946618994,"(40.803268824, -73.946618994)","2017","12","12"
"146",549552330,"12/12/2017",352,"CRIMINAL TRESPASS",205,"TRESPASS 2, CRIMINAL","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.790746414,-73.950634042,"(40.790746414, -73.950634042)","2017","12","12"
"147",294625548,"12/12/2017",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.759907212,-73.980426066,"(40.759907212, -73.980426066)","2017","12","12"
"148",637153666,"12/12/2017",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","COMMERCIAL BUILDING",NA,40.786123314,-73.942613564,"(40.786123314, -73.942613564)","2017","12","12"
"149",827117485,"12/12/2017",348,"VEHICLE AND TRAFFIC LAWS",916,"LEAVING SCENE-ACCIDENT-PERSONA","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"HIGHWAY/PARKWAY",NA,40.726515641,-73.988290244,"(40.726515641, -73.988290244)","2017","12","12"
"150",621821065,"12/12/2017",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","DEPARTMENT STORE",NA,40.735120728,-73.991456867,"(40.735120728, -73.991456867)","2017","12","12"
"151",627343456,"12/12/2017",109,"GRAND LARCENY",419,"LARCENY,GRAND FROM PERSON,UNCL","COMPLETED","FELONY","N.Y. POLICE DEPT",NA,"STREET",NA,40.71564149,-73.998493595,"(40.71564149, -73.998493595)","2017","12","12"
"152",480008206,"12/12/2017",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","CHAIN STORE",NA,40.734645797,-73.99033113,"(40.734645797, -73.99033113)","2017","12","12"
"153",459979425,"12/12/2017",235,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSI","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","COMMERCIAL BUILDING",NA,40.735120728,-73.991456867,"(40.735120728, -73.991456867)","2017","12","12"
"154",991705846,"12/12/2017",109,"GRAND LARCENY",433,"LARCENY,GRAND FROM STORE-SHOPL","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","CLOTHING/BOUTIQUE",NA,40.763909853,-73.971187121,"(40.763909853, -73.971187121)","2017","12","12"
"155",740467288,"12/12/2017",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.775136231,-73.955216534,"(40.775136231, -73.955216534)","2017","12","12"
"156",113716201,"12/12/2017",109,"GRAND LARCENY",406,"LARCENY,GRAND FROM PERSON, BAG OPEN/DIP","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","RESTAURANT/DINER",NA,40.75766554,-73.985776115,"(40.75766554, -73.985776115)","2017","12","12"
"157",189583135,"12/12/2017",235,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSI","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.800252583,-73.941409462,"(40.800252583, -73.941409462)","2017","12","12"
"158",131318434,"12/12/2017",117,"DANGEROUS DRUGS",521,"CONTROLLED SUBSTANCE, SALE 5","COMPLETED","FELONY","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.800252583,-73.941409462,"(40.800252583, -73.941409462)","2017","12","12"
"159",613348594,"12/12/2017",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","BOOK/CARD",NA,40.736868993,-73.989706546,"(40.736868993, -73.989706546)","2017","12","12"
"160",734292964,"12/12/2017",235,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.709097722,-74.007810482,"(40.709097722, -74.007810482)","2017","12","12"
"161",298948678,"12/12/2017",358,"OFFENSES INVOLVING FRAUD",705,"FORGERY,ETC.-MISD.","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","SMALL MERCHANT",NA,40.751028618,-73.984788606,"(40.751028618, -73.984788606)","2017","12","12"
"162",849986897,"12/12/2017",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","CANDY STORE",NA,40.849029351,-73.932127751,"(40.849029351, -73.932127751)","2017","12","12"
"163",704619909,"12/12/2017",341,"PETIT LARCENY",343,"LARCENY,PETIT OF BICYCLE","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","REAR OF","STREET",NA,40.727336602,-73.991457865,"(40.727336602, -73.991457865)","2017","12","12"
"164",306399232,"12/12/2017",117,"DANGEROUS DRUGS",521,"CONTROLLED SUBSTANCE, SALE 5","COMPLETED","FELONY","N.Y. HOUSING POLICE","OPPOSITE OF","RESIDENCE - PUBLIC HOUSING",NA,40.798963998,-73.95031372,"(40.798963998, -73.95031372)","2017","12","12"
"165",955675690,"12/12/2017",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","CHAIN STORE",NA,40.773686851,-73.95480953,"(40.773686851, -73.95480953)","2017","12","12"
"166",223574240,"12/12/2017",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","DEPARTMENT STORE",NA,40.763320339,-73.973717904,"(40.763320339, -73.973717904)","2017","12","12"
"167",706225948,"12/12/2017",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. HOUSING POLICE","FRONT OF","RESIDENCE - PUBLIC HOUSING",NA,40.740880579,-73.980197092,"(40.740880579, -73.980197092)","2017","12","12"
"168",348237963,"12/12/2017",361,"OFF. AGNST PUB ORD SENSBLTY &",639,"AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","HOSPITAL",NA,40.804307011,-73.94810996,"(40.804307011, -73.94810996)","2017","12","12"
"169",447739631,"12/12/2017",359,"OFFENSES AGAINST PUBLIC ADMINI",749,"VIOLATION OF ORDER OF PROTECTI","COMPLETED","MISDEMEANOR","N.Y. TRANSIT POLICE",NA,"TRANSIT - NYC SUBWAY",NA,40.762234771,-73.968188083,"(40.762234771, -73.968188083)","2017","12","12"
"170",195172177,"12/12/2017",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","CHAIN STORE",NA,40.720511696,-73.979903715,"(40.720511696, -73.979903715)","2017","12","12"
"171",547419680,"12/12/2017",126,"MISCELLANEOUS PENAL LAW",198,"CRIMINAL CONTEMPT 1","COMPLETED","FELONY","N.Y. TRANSIT POLICE",NA,"TRANSIT - NYC SUBWAY",NA,40.764286326,-73.973017194,"(40.764286326, -73.973017194)","2017","12","12"
"172",941204771,"12/12/2017",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.79605784,-73.967052307,"(40.79605784, -73.967052307)","2017","12","12"
"173",630194226,"12/12/2017",109,"GRAND LARCENY",417,"LARCENY,GRAND FROM PERSON,PURS","COMPLETED","FELONY","N.Y. TRANSIT POLICE",NA,"TRANSIT - NYC SUBWAY",NA,40.798841208,-73.952018585,"(40.798841208, -73.952018585)","2017","12","12"
"174",923669002,"12/12/2017",578,"HARRASSMENT 2",637,"HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.727963839,-73.980630277,"(40.727963839, -73.980630277)","2017","12","12"
"175",496866497,"12/12/2017",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","INSIDE","COMMERCIAL BUILDING",NA,40.769720893,-73.989983066,"(40.769720893, -73.989983066)","2017","12","12"
"176",180441121,"12/12/2017",235,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSI","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.819448861,-73.940781977,"(40.819448861, -73.940781977)","2017","12","12"
"177",653533910,"12/12/2017",235,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.747845595,-73.994779164,"(40.747845595, -73.994779164)","2017","12","12"
"178",735636033,"12/12/2017",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.811212521,-73.9615719,"(40.811212521, -73.9615719)","2017","12","12"
"179",806762553,"12/12/2017",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.811212521,-73.9615719,"(40.811212521, -73.9615719)","2017","12","12"
"180",768910782,"12/12/2017",235,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","OTHER",NA,40.72080438,-74.001834097,"(40.72080438, -74.001834097)","2017","12","12"
"181",471491277,"12/12/2017",235,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","OPPOSITE OF","STREET",NA,40.72080438,-74.001834097,"(40.72080438, -74.001834097)","2017","12","12"
"182",910745386,"12/12/2017",235,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.8057378,-73.938543785,"(40.8057378, -73.938543785)","2017","12","12"
"183",503623792,"12/12/2017",107,"BURGLARY",231,"BURGLARY,TRUCK DAY","COMPLETED","FELONY","N.Y. POLICE DEPT","OPPOSITE OF","OTHER",NA,40.720645198,-74.000264799,"(40.720645198, -74.000264799)","2017","12","12"
"184",702825794,"12/12/2017",341,"PETIT LARCENY",343,"LARCENY,PETIT OF BICYCLE","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.723809613,-73.991804659,"(40.723809613, -73.991804659)","2017","12","12"
"185",426003440,"12/12/2017",361,"OFF. AGNST PUB ORD SENSBLTY &",639,"AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.741416306,-73.983361758,"(40.741416306, -73.983361758)","2017","12","12"
"186",380059617,"12/12/2017",109,"GRAND LARCENY",438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","HOTEL/MOTEL",NA,40.750021973,-73.991339463,"(40.750021973, -73.991339463)","2017","12","12"
"187",481208657,"12/12/2017",109,"GRAND LARCENY",402,"LARCENY,GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.729028172,-73.977173481,"(40.729028172, -73.977173481)","2017","12","12"
"188",456699359,"12/12/2017",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.724644175,-73.974238244,"(40.724644175, -73.974238244)","2017","12","12"
"189",337550653,"12/12/2017",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.829609717,-73.946207606,"(40.829609717, -73.946207606)","2017","12","12"
"190",123017937,"12/12/2017",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","DEPARTMENT STORE",NA,40.751600255,-73.992046671,"(40.751600255, -73.992046671)","2017","12","12"
"191",939024287,"12/12/2017",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","DEPARTMENT STORE",NA,40.774237779,-73.982100724,"(40.774237779, -73.982100724)","2017","12","12"
"192",387747772,"12/12/2017",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","CLOTHING/BOUTIQUE",NA,40.75619167,-73.986256492,"(40.75619167, -73.986256492)","2017","12","12"
"193",903368845,"12/12/2017",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","DRUG STORE",NA,40.741381818,-74.001343882,"(40.741381818, -74.001343882)","2017","12","12"
